,molecule_chembl_id,bioactivity_class,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
168,CHEMBL324126,active,CN(C)c1ccc(C(=O)NCCCCCCS)cc1,280.4369999999999,2.9726000000000017,2.0,3.0,6.214670164989233
169,CHEMBL112105,active,O=C(NCCCCCCS)c1cc2ccccc2o1,277.38900000000007,3.6528000000000027,2.0,3.0,7.102372908709558
170,CHEMBL320323,active,O=C(CCCCCCS)Nc1cccc(-c2ccccc2)c1,313.46600000000007,5.172400000000005,2.0,2.0,7.1249387366083
171,CHEMBL109796,inactive,SCCCCCCOc1ccccc1,210.34200000000004,3.555600000000002,1.0,2.0,4.958607314841775
173,CHEMBL111805,inactive,CSCCCCCCC(=O)Nc1ccccc1,251.39500000000004,3.9386000000000028,1.0,2.0,4.0
174,CHEMBL325676,active,O=C(CCCCCCS)Nc1ccccc1,237.36800000000005,3.5054000000000016,2.0,2.0,6.6777807052660805
176,CHEMBL113159,active,O=C(NCCCCCCS)c1cc2ccccc2[nH]1,276.40500000000003,3.387900000000001,3.0,2.0,7.0
177,CHEMBL419758,active,O=C(CCCCCCS)Nc1nc(-c2ccccc2)cs1,320.48300000000006,4.6289000000000025,2.0,4.0,6.769551078621726
178,CHEMBL332246,active,O=C(CCCCCCS)Nc1cccnc1,238.35600000000005,2.9004000000000003,2.0,3.0,6.958607314841775
180,CHEMBL112364,active,O=C(NCCCCCCS)c1ccccc1,237.36800000000005,2.906600000000001,2.0,2.0,6.443697499232712
182,CHEMBL112234,active,O=C(CCCCCCS)Nc1cnc2ccccc2c1,288.41600000000005,4.053600000000003,2.0,3.0,7.142667503568731
183,CHEMBL113421,active,O=C(NCCCCCCS)c1ccc2ccccc2c1,287.42800000000005,4.059800000000003,2.0,2.0,7.070581074285707
184,CHEMBL109654,active,O=C(CCCCCS)Nc1ccccc1,223.34100000000007,3.1153000000000013,2.0,2.0,6.431798275933005
185,CHEMBL322504,active,O=C(CCCCCCS)Nc1cccc(Oc2ccccc2)c1,329.46500000000003,5.297700000000005,2.0,3.0,6.6777807052660805
187,CHEMBL112129,active,O=C(CCCCCCS)Nc1ccc(Oc2ccccc2)cc1,329.46500000000003,5.297700000000005,2.0,3.0,6.2076083105017466
188,CHEMBL1793978,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(=O)Cc2ccccc2)NC1=O,596.7690000000003,3.0131000000000023,3.0,6.0,6.377785977033705
189,CHEMBL1793990,active,CCCn1cc(C(=O)[C@H]2NC(=O)[C@H](CCCCCC(=O)CC)NC(=O)[C@H]3CCCCN3C(=O)[C@H]([C@@H](C)CC)NC2=O)c2ccccc21,649.8330000000002,4.058800000000002,3.0,7.0,7.823908740944319
190,CHEMBL1793974,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CCOc2ccccc2)NC1=O,584.7580000000004,3.280300000000002,3.0,6.0,7.468521082957745
191,CHEMBL279636,active,C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCCCC(=O)[C@@H]2CO2)NC(=O)[C@@H](C)NC1=O,436.5090000000001,-0.5963999999999965,3.0,6.0,6.366531544420414
192,CHEMBL1793968,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(=O)c2ccccc2[N+](=O)[O-])NC1=O,627.7390000000003,2.992400000000001,3.0,8.0,7.040958607678906
193,CHEMBL1793984,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2c(-c3ccccc3)[nH]c3ccccc23)NC1=O,669.8670000000003,5.202200000000003,4.0,5.0,8.397940008672037
194,CHEMBL1793973,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](c2cn(OC)c3ccccc3c2=O)NC1=O,637.7780000000002,2.5572000000000026,3.0,8.0,7.0655015487564325
195,CHEMBL1793983,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](c2cnc3ccccc3c2Cl)NC1=O,626.1980000000002,4.385500000000002,3.0,6.0,7.173925197299173
196,CHEMBL1793982,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](c2cnc3ccccc3c2N2CCCCC2)NC1=O,674.8869999999998,4.722400000000003,3.0,7.0,7.886056647693163
197,CHEMBL1793992,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(CCN)c3ccccc23)NC1=O,636.8380000000002,2.9673000000000043,4.0,7.0,8.886056647693163
198,CHEMBL1793989,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,593.7690000000002,3.5352000000000015,4.0,5.0,8.698970004336019
199,CHEMBL1793981,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(=O)C(C)(C)C)NC1=O,562.7520000000003,2.8165000000000013,3.0,6.0,6.35261702988538
200,CHEMBL1793972,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](c2cn(CC)c3ccccc3c2=O)NC1=O,635.8060000000003,3.5187000000000017,3.0,7.0,6.481486060122113
201,CHEMBL1793969,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](C(=O)Cc2ccccc2)NC1=O,582.7420000000003,2.623000000000002,3.0,6.0,6.590066876668706
202,CHEMBL1793991,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(CN3CCCC3)c3ccccc23)NC1=O,676.903,4.061900000000004,3.0,7.0,9.698970004336019
203,CHEMBL1793985,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2c(-c3cc(OC)cc(OC)c3)[nH]c3ccccc23)NC1=O,729.9190000000002,5.219400000000003,4.0,7.0,9.698970004336019
206,CHEMBL143133,inactive,CCCC(CCC)C(=O)Nc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1,379.5040000000001,5.075600000000003,3.0,3.0,4.698970004336019
207,CHEMBL356579,active,O=C(CCc1ccc(NC(=O)Cc2ccccc2)cc1)NO,298.342,2.3058,3.0,3.0,6.173925197299173
210,CHEMBL142787,inactive,CCCC(CCC)C(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,353.46600000000007,4.676000000000003,3.0,3.0,4.698970004336019
211,CHEMBL142150,inactive,CCCC(CCC)C(=O)Nc1ccc(CC(=O)Nc2ccccc2N)cc1,367.4930000000001,4.604900000000002,3.0,3.0,4.096910013008056
212,CHEMBL436459,inactive,CCCC(CCC)C(=O)Nc1ccc(CCC(=O)Nc2ccccc2N)cc1,381.52000000000004,4.995000000000004,3.0,3.0,4.096910013008056
215,CHEMBL141767,inactive,CCCC(CCC)C(=O)Nc1ccc(CC(=O)NO)cc1,292.379,2.8894,3.0,3.0,4.096910013008056
219,CHEMBL356824,active,O=C(Cc1ccccc1)Nc1ccc(C(=O)NO)cc1,270.28799999999995,1.9867999999999997,3.0,3.0,6.958607314841775
220,CHEMBL142048,active,O=C(CCc1ccc(NC(=O)CCCc2ccccc2)cc1)NO,326.39599999999996,3.086000000000001,3.0,3.0,6.275724130399211
221,CHEMBL141555,inactive,CCCC(CCC)C(=O)Nc1ccc(/C=C/C(=O)NO)cc1,304.39,3.360100000000001,3.0,3.0,4.698970004336019
225,CHEMBL143336,active,O=C(CCCc1ccccc1)Nc1ccc(C(=O)NO)cc1,298.34200000000004,2.7670000000000003,3.0,3.0,7.356547323513812
226,CHEMBL1791140,active,CCCn1cc([C@@H]2NC(=O)[C@H](CCCCCC(=O)CC)NC(=O)[C@H]3CCCCN3C(=O)[C@H]([C@H](C)CC)NC2=O)c(=O)c2ccccc21,649.8330000000003,3.908800000000003,3.0,7.0,9.154901959985743
227,CHEMBL1793971,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](c2cnc3ccccc3c2O)NC1=O,607.7520000000003,3.437700000000001,4.0,7.0,9.0
228,CHEMBL1791138,active,CCCn1cc(C[C@@H]2NC(=O)[C@H](CCCCCC(=O)CC)NC(=O)[C@H]3CCCCN3C(=O)[C@H]([C@H](C)CC)NC2=O)c2ccccc21,635.8500000000003,4.418600000000003,3.0,6.0,11.0
229,CHEMBL1793993,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(CC)c3ccccc23)NC1=O,621.8230000000003,4.028500000000002,3.0,6.0,11.0
230,CHEMBL1791137,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](Cc2cn(CC(=O)OC)c3ccccc23)NC1=O,665.8320000000002,3.181600000000003,3.0,8.0,11.301029995663981
231,CHEMBL1793994,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(C)c3ccccc23)NC1=O,607.7960000000003,3.545600000000002,3.0,6.0,11.301029995663981
232,CHEMBL1791133,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](c2cn(CC(=O)OC)c3ccccc3c2=O)NC1=O,679.8150000000002,2.671800000000003,3.0,9.0,8.698970004336019
233,CHEMBL1791134,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](c2cn(C)c3ccccc3c2=O)NC1=O,621.7790000000002,3.035800000000002,3.0,7.0,9.0
234,CHEMBL1791141,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](c2cn(CC(=O)O)c3ccccc3c2=O)NC1=O,665.7880000000002,2.583400000000003,4.0,8.0,8.301029995663981
235,CHEMBL1793977,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(CC(=O)O)c3ccccc23)NC1=O,651.8050000000003,3.093200000000002,4.0,7.0,10.187086643357144
236,CHEMBL152538,active,O=C(/C=C/c1ccc(CNC(=O)c2ccc(N3CCN(Cc4cccnc4)CC3)cc2)cc1)NO,471.56100000000015,2.8524000000000003,3.0,6.0,6.244148002533357
237,CHEMBL346525,active,O=C(/C=C/c1ccc(CNC(=O)c2cccnc2)cc1)NO,297.314,1.5301999999999998,3.0,4.0,6.430661209957077
238,CHEMBL152133,active,CN(C)c1ccc(C(=O)NCc2ccc(/C=C/C(=O)NO)cc2)cc1,339.395,2.2012,3.0,4.0,6.764421056669872
239,CHEMBL314389,active,O=C(/C=C/C#Cc1ccc(NS(=O)(=O)c2ccccc2)cc1)NO,342.37600000000003,1.9004999999999999,3.0,4.0,6.632364580209489
240,CHEMBL152543,active,O=C(/C=C/c1ccc(CNC(=O)c2ccc(N3CCCC3)cc2)cc1)NO,365.43300000000005,2.7354000000000003,3.0,4.0,6.687674517684869
241,CHEMBL347068,active,O=C(/C=C/c1ccc(CNC(=O)c2ccccn2)cc1)NO,297.314,1.5301999999999998,3.0,4.0,6.02612893788578
242,CHEMBL127606,active,O=C(CCCCCCSc1ccc2ccccc2c1)c1ncco1,339.4600000000001,5.753300000000005,0.0,4.0,6.267606240177032
243,CHEMBL127179,active,O=C(CCCCCCNc1ccc2ccccc2c1)c1ncco1,322.4080000000001,5.073100000000004,1.0,4.0,6.366531544420414
244,CHEMBL340721,active,O=C(CCCCCCS(=O)(=O)c1ccc2ccccc2c1)c1ncco1,371.4580000000001,4.434900000000003,0.0,5.0,6.214670164989233
245,CHEMBL127351,active,O=C(CCCCCCOc1cccc(-c2ccccc2)c1)c1ncco1,349.4300000000001,5.553800000000005,0.0,4.0,6.2076083105017466
246,CHEMBL127328,active,O=C(CCCCCCOc1ccc2ccccc2c1)c1ncco1,323.3920000000001,5.0400000000000045,0.0,4.0,6.2839966563652006
247,CHEMBL127953,active,COc1ccc(-c2csc(NC(=O)CCCCCCC(=O)c3ncco3)n2)cc1,413.49900000000014,4.968700000000004,1.0,7.0,7.522878745280337
248,CHEMBL126465,active,O=C(CCCCC/C=C/c1ccc(-c2ccccc2)cc1)c1ncco1,345.44200000000006,6.188200000000006,0.0,3.0,6.00436480540245
249,CHEMBL129739,inactive,Cn1ccnc1C(=O)CCCCCCOc1ccc(-c2ccccc2)cc1,362.473,5.299300000000005,0.0,4.0,4.301029995663981
250,CHEMBL126828,inactive,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)c1nc2ccccc2o1,399.4900000000002,6.707000000000006,0.0,4.0,4.301029995663981
252,CHEMBL423515,active,O=C(CCCCCCC(=O)c1ncco1)Nc1ccc(Cl)cc1,334.8030000000001,4.490000000000004,1.0,4.0,6.494850021680094
253,CHEMBL125919,inactive,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)c1nc2ncccc2o1,400.4780000000002,6.102000000000006,0.0,5.0,4.301029995663981
254,CHEMBL127627,active,O=C(CCCCCCc1nnc(-c2ccc(-c3ccccc3)cc2)o1)c1ncco1,401.4660000000001,5.767500000000005,0.0,6.0,6.6020599913279625
255,CHEMBL127964,inactive,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)c1nccs1,365.4980000000001,6.022300000000005,0.0,4.0,4.301029995663981
259,CHEMBL338816,active,O=C(NCCCCCC(=O)c1ncco1)c1cc2ccccc2[nH]1,325.36800000000005,3.3290000000000015,2.0,4.0,6.468521082957745
260,CHEMBL126289,active,O=C(CCCCCC(=O)c1ncco1)Nc1cccc(-c2ccccc2)c1,362.4290000000001,5.113500000000005,1.0,4.0,6.508638306165727
263,CHEMBL125416,active,O=C(CCCCCCC(=O)c1ncco1)Nc1cccc(-c2ccccc2)c1,376.45600000000013,5.503600000000005,1.0,4.0,7.221848749616356
264,CHEMBL126675,inactive,O=C(CCCCCC(=O)c1ncco1)NNc1ccc(Cl)cc1,335.79100000000005,3.6045000000000016,2.0,5.0,5.0
265,CHEMBL340725,active,O=C(NCCCCCCC(=O)c1ncco1)c1cc2ccccc2[nH]1,339.39500000000004,3.7191000000000027,2.0,4.0,7.045757490560675
266,CHEMBL129641,inactive,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)c1ncc[nH]1,348.4460000000001,5.288900000000005,1.0,3.0,4.301029995663981
267,CHEMBL126815,inactive,Cn1cncc1C(=O)CCCCCCOc1ccc(-c2ccccc2)cc1,362.473,5.299300000000005,0.0,4.0,4.301029995663981
268,CHEMBL113303,active,CNC(=O)C(=O)CCCCCCOc1ccc(-c2ccccc2)cc1,339.43499999999995,3.998000000000003,1.0,3.0,6.958607314841775
269,CHEMBL127401,inactive,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)c1ccccn1,359.4690000000001,5.960800000000006,0.0,3.0,4.301029995663981
270,CHEMBL126478,inactive,OC(CCCCCCOc1cccc(-c2ccccc2)c1)c1ncco1,351.4460000000001,5.404500000000005,1.0,4.0,4.301029995663981
271,CHEMBL126777,active,O=C(CCCCCCC(=O)c1ncco1)Nc1ccc(Oc2ccccc2)cc1,392.45500000000015,5.628900000000005,1.0,5.0,6.236572006437063
272,CHEMBL129419,inactive,O=C(c1ncco1)[C@@H]1C[C@H]1CCCCOc1ccc(Oc2ccccc2)cc1,377.44000000000005,5.5350000000000055,0.0,5.0,4.301029995663981
273,CHEMBL314643,active,CC(/C=C/C(=O)NO)=C\c1ccc(NS(=O)(=O)c2ccccc2)cc1,358.41900000000004,2.952300000000001,3.0,4.0,6.764471553092451
275,CHEMBL312098,active,O=C(/C=C/C=C/c1ccc(Cl)cc1)NO,223.65900000000002,2.4147999999999996,2.0,2.0,6.598599459218455
276,CHEMBL82931,active,COc1ccc(S(=O)(=O)Nc2ccc(/C=C(C)/C=C/C(=O)NO)cc2)cc1,388.44500000000005,2.9609000000000005,3.0,5.0,7.130768280269024
277,CHEMBL316183,active,CC(/C=C/C(=O)NO)=C\c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,392.86400000000003,3.6057000000000015,3.0,4.0,7.309803919971486
279,CHEMBL84395,active,O=C(/C=C/C=C/c1ccccc1)NO,189.21400000000003,1.7613999999999996,2.0,2.0,6.554395796726403
280,CHEMBL81522,active,CC(/C=C/C(=O)NO)=C\c1ccc(Cl)cc1,237.686,2.804900000000001,2.0,2.0,6.519993057042849
281,CHEMBL82989,active,CC(/C=C/C(=O)NO)=C\c1ccc(N(C)C)cc1,246.31,2.2175000000000002,2.0,3.0,6.103473782510445
283,CHEMBL312253,inactive,CC(/C=C/C(=O)O)=C\c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,377.84900000000005,4.1849000000000025,2.0,3.0,4.0
284,CHEMBL82382,inactive,COc1ccc(S(=O)(=O)Nc2ccc(/C=C/C=C/C(=O)NO)cc2)cc1,374.41800000000006,2.5708,3.0,5.0,4.982966660701219
285,CHEMBL138293,inactive,CC(=O)N(O)CCCCCC(=O)Nc1ccccc1,264.325,2.4232000000000005,2.0,3.0,4.0
286,CHEMBL140900,active,O=C(/C=C/c1ccc(CNCCCn2c3ccccc3c3ccccc32)cc1)NO,399.4940000000001,4.493000000000003,3.0,4.0,7.102372908709558
287,CHEMBL167455,active,O=C(CCCCCNC(=O)c1ccc(O)cc1)NO,266.297,1.1877999999999997,4.0,4.0,6.826813731587726
288,CHEMBL141087,active,O=C(/C=C/c1ccc(CNCCc2c[nH]c3ccc(OCc4ccccc4)cc23)cc1)NO,441.5310000000001,4.597800000000003,4.0,4.0,7.522878745280337
289,CHEMBL141502,active,COc1ccc2[nH]cc(CCNCc3ccc(/C=C/C(=O)NO)cc3)c2c1,365.43300000000005,3.027400000000001,4.0,4.0,7.853871964321762
290,CHEMBL140530,active,O=C(/C=C/c1ccc(CNCc2c[nH]c3ccccc23)cc1)NO,321.38000000000005,2.9763,4.0,3.0,7.229147988357855
291,CHEMBL336935,active,O=CN(O)CCCCCC(C(=O)Nc1ccc2ncccc2c1)C(=O)Nc1ccc2ncccc2c1,485.5440000000002,4.384400000000003,3.0,6.0,6.1249387366083
292,CHEMBL140088,active,CC(Cc1c[nH]c2ccccc12)NCc1ccc(/C=C/C(=O)NO)cc1,349.434,3.407300000000001,4.0,3.0,7.619788758288394
293,CHEMBL162423,active,O=C(O)CCCCCCC(=O)c1ccccc1,234.29500000000002,3.294500000000002,1.0,2.0,6.568636235841013
294,CHEMBL140525,active,O=CN(O)CCCCCC(C(=O)Nc1cnc2ccccc2c1)C(=O)Nc1cnc2ccccc2c1,485.5440000000002,4.384400000000003,3.0,6.0,6.013228265733755
295,CHEMBL140899,active,O=C(/C=C/c1ccc(CNCCOc2ccccc2)cc1)NO,312.36899999999997,2.3738,3.0,4.0,7.161150909262744
296,CHEMBL143047,active,CN(C)c1ccc(C(=O)NCCCCCCCC(=O)NO)cc1,321.4209999999999,2.3283999999999994,3.0,4.0,6.838631997765025
297,CHEMBL163039,inactive,CONC(=O)CCCCCNC(=O)c1ccccc1,264.325,1.6543999999999994,2.0,3.0,5.0
299,CHEMBL141885,inactive,O=CN(O)CCCCCNC(=O)CCc1ccccc1,278.352,1.7532999999999992,2.0,3.0,4.0
300,CHEMBL140013,active,O=C(/C=C/c1ccc(CNCCc2c[nH]c3ccc(F)cc23)cc1)NO,353.39700000000005,3.1579000000000006,4.0,3.0,7.853871964321762
301,CHEMBL139663,active,O=C(/C=C/c1ccc(CNCCc2cnc3ccccc3c2)cc1)NO,347.418,3.085700000000001,3.0,4.0,7.173925197299173
302,CHEMBL335812,active,O=C(/C=C/c1ccc(CNCc2cc3ccccc3[nH]2)cc1)NO,321.38,2.9763,4.0,3.0,7.292429823902063
303,CHEMBL143329,active,O=C(/C=C/c1ccc(CN(CCOC(=O)NCc2ccoc2)CCc2c[nH]c3ccccc23)cc1)NO,502.57100000000014,4.250600000000002,4.0,6.0,6.431798275933005
304,CHEMBL142305,inactive,CN(C)c1ccc(C(=O)NCCCCC(=O)NO)cc1,279.3399999999999,1.1580999999999997,3.0,4.0,5.0
305,CHEMBL165162,active,O=C(CCCCCCC(=O)Nc1ccncc1)NO,265.31300000000005,1.8660999999999996,3.0,4.0,6.51427857351842
306,CHEMBL343557,active,Cn1cc(CCNCc2ccc(/C=C/C(=O)NO)cc2)c2ccccc21,349.4340000000001,3.0292000000000012,3.0,4.0,7.638272163982407
307,CHEMBL344227,active,O=C(/C=C/c1ccc(CNCCc2c[nH]c3ccccc23)cc1)NO,335.40700000000004,3.0188000000000006,4.0,3.0,7.200659450546418
308,CHEMBL142992,active,CC(C)N(CCc1c[nH]c2ccccc12)Cc1ccc(/C=C/C(=O)NO)cc1,377.48800000000006,4.139600000000002,3.0,3.0,7.638272163982407
309,CHEMBL349646,active,CN(CCCCCC(=O)NO)C(=O)c1ccc(N(C)C)cc1,307.39400000000006,1.8903999999999999,2.0,4.0,6.3535962737769305
310,CHEMBL353581,active,O=C(CCCCCCC(=O)Nc1cccnc1)NO,265.31300000000005,1.8660999999999996,3.0,4.0,6.698970004336019
311,CHEMBL137875,inactive,O=CN(O)CCCCCCCC(=O)Nc1cccc2ccccc12,328.41200000000003,3.9665000000000026,2.0,3.0,4.301029995663981
312,CHEMBL141236,active,O=C(/C=C/c1ccc(CNCCc2cn(CC3CC3)c3ccccc23)cc1)NO,389.499,3.9022000000000023,3.0,4.0,7.075720713938118
313,CHEMBL142120,active,O=C(/C=C/c1ccc(CNCCc2cc3ccccc3[nH]2)cc1)NO,335.407,3.0188000000000006,4.0,3.0,7.337242168318426
314,CHEMBL348256,active,O=C(/C=C/c1ccc(CN(CCO)CCc2cnc3ccccc3c2)cc1)NO,391.471,2.7904,3.0,5.0,7.619788758288394
315,CHEMBL143497,active,O=C(/C=C/c1ccc(CN(CCCc2ccccc2)Cc2ccccn2)cc1)NO,401.51000000000005,4.2352000000000025,2.0,4.0,6.555955204081924
316,CHEMBL2000089,active,O=C1N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CCCCCC(=O)[C@@H]2CO2)C(=O)N[C@H]1Cc1ccccc1,588.7050000000004,1.8492000000000024,3.0,6.0,8.301029995663981
317,CHEMBL143179,active,O=C(/C=C/c1ccc(NCCCc2c[nH]c3ccccc23)cc1)NO,335.407,3.731200000000001,4.0,3.0,6.581698708680254
318,CHEMBL143327,active,O=C(CCCCCNC(=O)c1ccc(-c2ccccc2)cc1)NO,326.396,3.1492000000000004,3.0,3.0,6.576754126063192
319,CHEMBL164872,active,O=C(CCCCCCC(=O)Nc1ccccn1)NO,265.31300000000005,1.8660999999999996,3.0,4.0,6.605548319173784
320,CHEMBL337584,inactive,O=CN(O)CCCCCNC(=O)c1ccccc1,250.29800000000003,1.4342999999999995,2.0,3.0,4.0
321,CHEMBL143734,active,O=C(CCCCCNC(=O)c1ccc(Cl)cc1)NO,284.743,2.1355999999999997,3.0,3.0,6.432973633840939
322,CHEMBL143283,active,O=C(/C=C/c1ccc(CNCCCCc2c[nH]c3ccccc23)cc1)NO,363.461,3.7990000000000013,4.0,3.0,7.431798275933005
323,CHEMBL343068,active,O=C(/C=C/c1ccc(CNCCc2ccc3c(c2)OCO3)cc1)NO,340.379,2.2662,3.0,5.0,7.522878745280337
324,CHEMBL149606,active,O=C(CCCCCCN1C(=O)c2ccccc2C1=O)NO,290.319,1.7385,2.0,4.0,6.447331783887806
325,CHEMBL421934,active,O=C(/C=C/c1ccc(CN(CCc2c[nH]c3ccccc23)Cc2ccccc2)cc1)NO,425.5320000000001,4.931400000000004,3.0,3.0,7.070581074285707
326,CHEMBL143255,active,O=C(/C=C/c1ccc(CN(CCc2c[nH]c3ccccc23)C2CCCCC2)cc1)NO,417.5530000000002,5.063900000000003,3.0,3.0,7.698970004336019
327,CHEMBL162344,active,O=C(CCCCCNC(=O)c1ccc(OCc2ccccc2)cc1)NO,356.422,3.0612000000000004,3.0,4.0,6.657577319177793
328,CHEMBL341601,active,O=C(/C=C/c1ccc(CNCCn2c3ccccc3c3ccccc32)cc1)NO,385.46700000000004,4.102900000000003,3.0,4.0,7.180456064458132
329,CHEMBL349015,active,COc1ccc(NC(=O)CCCCCCC(=O)NO)cc1,294.35099999999994,2.4797000000000002,3.0,4.0,6.554395796726403
330,CHEMBL164088,inactive,NNC(=O)CCCCCNC(=O)c1ccccc1,249.31400000000002,0.9666999999999992,3.0,3.0,5.0
332,CHEMBL336674,active,O=C(/C=C/c1ccc(CN2CCc3c([nH]c4ccccc34)C2)cc1)NO,347.41800000000006,3.2448000000000006,3.0,3.0,6.928117992693875
333,CHEMBL142931,active,Cc1nc2ccccc2n1CCNCc1ccc(/C=C/C(=O)NO)cc1,350.42199999999997,2.6531200000000004,3.0,5.0,7.42021640338319
334,CHEMBL146202,active,O=C(CCCCCN1C(=O)c2ccccc2C1=O)NO,276.292,1.3484,2.0,4.0,6.288192770958809
335,CHEMBL357268,inactive,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2ccccc2)cc1,375.4280000000001,3.9475000000000025,3.0,4.0,5.0
336,CHEMBL140014,active,O=C(/C=C/c1ccc(CNCCc2coc3ccccc23)cc1)NO,336.391,3.2837000000000014,3.0,4.0,7.795880017344075
337,CHEMBL358059,active,O=C(/C=C/c1ccc(CN[C@@H](CO)Cc2c[nH]c3ccccc23)cc1)NO,365.43300000000005,2.3796999999999997,5.0,4.0,7.3979400086720375
338,CHEMBL343823,active,O=C(/C=C/c1ccc(CN[C@H](CO)Cc2c[nH]c3ccccc23)cc1)NO,365.43300000000005,2.3796999999999997,5.0,4.0,7.568636235841013
339,CHEMBL140505,active,COc1ccccc1NCCNCc1ccc(/C=C/C(=O)NO)cc1,341.411,2.4154999999999998,4.0,5.0,6.954677021213342
340,CHEMBL341826,active,O=C(/C=C/c1ccc(CN(CCCc2ccccc2)Cc2cccnc2)cc1)NO,401.51000000000005,4.2352000000000025,2.0,4.0,6.785156151952302
341,CHEMBL139836,active,O=C(/C=C/c1ccc(CNCCCc2c[nH]c3ccccc23)cc1)NO,349.434,3.408900000000001,4.0,3.0,7.275724130399211
342,CHEMBL140566,active,CC(NCCc1c[nH]c2ccccc12)c1ccc(/C=C/C(=O)NO)cc1,349.4340000000001,3.5798000000000014,4.0,3.0,7.638272163982407
343,CHEMBL140811,active,O=C(/C=C/c1ccc(CN2CCC(c3c[nH]c4ccccc34)CC2)cc1)NO,375.4720000000001,4.066100000000001,3.0,3.0,7.275724130399211
344,CHEMBL357231,active,O=C(/C=C/c1ccc(CN(CCc2c[nH]c3ccccc23)C2CCOCC2)cc1)NO,419.5250000000002,3.9102000000000023,3.0,4.0,8.0
