molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL111806,CC(=O)SCCCCCCC(=O)Nc1ccccc1,7100.0,intermediate
CHEMBL112129,O=C(CCCCCCS)Nc1ccc(Oc2ccccc2)cc1,620.0,active
CHEMBL1793978,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(=O)Cc2ccccc2)NC1=O,419.0,active
CHEMBL1793990,CCCn1cc(C(=O)[C@H]2NC(=O)[C@H](CCCCCC(=O)CC)NC(=O)[C@H]3CCCCN3C(=O)[C@H]([C@@H](C)CC)NC2=O)c2ccccc21,15.0,active
CHEMBL1793974,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CCOc2ccccc2)NC1=O,34.0,active
CHEMBL279636,C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCCCC(=O)[C@@H]2CO2)NC(=O)[C@@H](C)NC1=O,430.0,active
CHEMBL1793968,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(=O)c2ccccc2[N+](=O)[O-])NC1=O,91.0,active
CHEMBL1793984,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2c(-c3ccccc3)[nH]c3ccccc23)NC1=O,4.0,active
CHEMBL1793973,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](c2cn(OC)c3ccccc3c2=O)NC1=O,86.0,active
CHEMBL1793983,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](c2cnc3ccccc3c2Cl)NC1=O,67.0,active
CHEMBL1793982,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](c2cnc3ccccc3c2N2CCCCC2)NC1=O,13.0,active
CHEMBL1793992,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(CCN)c3ccccc23)NC1=O,1.3,active
CHEMBL1793989,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,2.0,active
CHEMBL1793981,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(=O)C(C)(C)C)NC1=O,444.0,active
CHEMBL1793972,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](c2cn(CC)c3ccccc3c2=O)NC1=O,330.0,active
CHEMBL1793969,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](C(=O)Cc2ccccc2)NC1=O,257.0,active
CHEMBL1793991,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(CN3CCCC3)c3ccccc23)NC1=O,0.2,active
CHEMBL1793985,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2c(-c3cc(OC)cc(OC)c3)[nH]c3ccccc23)NC1=O,0.2,active
CHEMBL358352,Nc1ccccc1NC(=O)c1ccc(CNC(=O)CCCc2ccccc2)cc1,4300.0,intermediate
CHEMBL142155,CCCC(=O)Nc1ccc(CCC(=O)NO)cc1,1600.0,intermediate
CHEMBL143133,CCCC(CCC)C(=O)Nc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1,20000.0,inactive
CHEMBL356579,O=C(CCc1ccc(NC(=O)Cc2ccccc2)cc1)NO,670.0,active
CHEMBL142440,CCCC(CCC)C(=O)Nc1ccc(CCC(=O)NO)cc1,5000.0,intermediate
CHEMBL143674,O=C(Cc1ccccc1)NCc1ccc(C(=O)NO)cc1,2500.0,intermediate
CHEMBL142787,CCCC(CCC)C(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,20000.0,inactive
CHEMBL142150,CCCC(CCC)C(=O)Nc1ccc(CC(=O)Nc2ccccc2N)cc1,80000.0,inactive
CHEMBL436459,CCCC(CCC)C(=O)Nc1ccc(CCC(=O)Nc2ccccc2N)cc1,80000.0,inactive
CHEMBL347734,O=C(CCCc1ccccc1)NCc1ccc(C(=O)NO)cc1,1200.0,intermediate
CHEMBL359137,CCCC(=O)NCc1ccc(C(=O)Nc2ccccc2N)cc1,6000.0,intermediate
CHEMBL141767,CCCC(CCC)C(=O)Nc1ccc(CC(=O)NO)cc1,80000.0,inactive
CHEMBL142311,CCCC(CCC)C(=O)NCc1ccc(C(=O)NO)cc1,8000.0,intermediate
CHEMBL143102,CCCCC(=O)NCc1ccc(C(=O)NO)cc1,3600.0,intermediate
CHEMBL142209,CCCC(CCC)C(=O)Nc1ccc(C(=O)NO)cc1,8000.0,intermediate
CHEMBL356824,O=C(Cc1ccccc1)Nc1ccc(C(=O)NO)cc1,110.0,active
CHEMBL142048,O=C(CCc1ccc(NC(=O)CCCc2ccccc2)cc1)NO,530.0,active
CHEMBL141555,CCCC(CCC)C(=O)Nc1ccc(/C=C/C(=O)NO)cc1,20000.0,inactive
CHEMBL142254,CCCC(=O)Nc1ccc(C(=O)NO)cc1,1500.0,intermediate
CHEMBL143076,CCCC(CCC)C(=O)NCc1ccc(C(=O)Nc2ccccc2N)cc1,8000.0,intermediate
CHEMBL141940,Nc1ccccc1NC(=O)c1ccc(CNC(=O)Cc2ccccc2)cc1,5200.0,intermediate
CHEMBL143336,O=C(CCCc1ccccc1)Nc1ccc(C(=O)NO)cc1,44.0,active
CHEMBL1791140,CCCn1cc([C@@H]2NC(=O)[C@H](CCCCCC(=O)CC)NC(=O)[C@H]3CCCCN3C(=O)[C@H]([C@H](C)CC)NC2=O)c(=O)c2ccccc21,0.7,active
CHEMBL1793971,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](c2cnc3ccccc3c2O)NC1=O,1.0,active
CHEMBL1791138,CCCn1cc(C[C@@H]2NC(=O)[C@H](CCCCCC(=O)CC)NC(=O)[C@H]3CCCCN3C(=O)[C@H]([C@H](C)CC)NC2=O)c2ccccc21,0.01,active
CHEMBL1793993,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(CC)c3ccccc23)NC1=O,0.01,active
CHEMBL1791137,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](Cc2cn(CC(=O)OC)c3ccccc23)NC1=O,0.005,active
CHEMBL1793994,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(C)c3ccccc23)NC1=O,0.005,active
CHEMBL1791133,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](c2cn(CC(=O)OC)c3ccccc3c2=O)NC1=O,2.0,active
CHEMBL1791134,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](c2cn(C)c3ccccc3c2=O)NC1=O,1.0,active
CHEMBL1791141,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](c2cn(CC(=O)O)c3ccccc3c2=O)NC1=O,5.0,active
CHEMBL1793977,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(CC(=O)O)c3ccccc23)NC1=O,0.065,active
CHEMBL152538,O=C(/C=C/c1ccc(CNC(=O)c2ccc(N3CCN(Cc4cccnc4)CC3)cc2)cc1)NO,569.97,active
CHEMBL346525,O=C(/C=C/c1ccc(CNC(=O)c2cccnc2)cc1)NO,370.97,active
CHEMBL152133,CN(C)c1ccc(C(=O)NCc2ccc(/C=C/C(=O)NO)cc2)cc1,172.02,active
CHEMBL314389,O=C(/C=C/C#Cc1ccc(NS(=O)(=O)c2ccccc2)cc1)NO,233.15,active
CHEMBL152543,O=C(/C=C/c1ccc(CNC(=O)c2ccc(N3CCCC3)cc2)cc1)NO,205.27,active
CHEMBL347068,O=C(/C=C/c1ccc(CNC(=O)c2ccccn2)cc1)NO,941.61,active
CHEMBL127606,O=C(CCCCCCSc1ccc2ccccc2c1)c1ncco1,540.0,active
CHEMBL127179,O=C(CCCCCCNc1ccc2ccccc2c1)c1ncco1,430.0,active
CHEMBL340721,O=C(CCCCCCS(=O)(=O)c1ccc2ccccc2c1)c1ncco1,610.0,active
CHEMBL127351,O=C(CCCCCCOc1cccc(-c2ccccc2)c1)c1ncco1,620.0,active
CHEMBL127328,O=C(CCCCCCOc1ccc2ccccc2c1)c1ncco1,520.0,active
CHEMBL127953,COc1ccc(-c2csc(NC(=O)CCCCCCC(=O)c3ncco3)n2)cc1,30.0,active
CHEMBL126465,O=C(CCCCC/C=C/c1ccc(-c2ccccc2)cc1)c1ncco1,990.0,active
CHEMBL129739,Cn1ccnc1C(=O)CCCCCCOc1ccc(-c2ccccc2)cc1,50000.0,inactive
CHEMBL126828,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)c1nc2ccccc2o1,50000.0,inactive
CHEMBL127949,O=C(CCCCCC(=O)c1ncco1)NCc1ccc(Cl)cc1,6400.0,intermediate
CHEMBL423515,O=C(CCCCCCC(=O)c1ncco1)Nc1ccc(Cl)cc1,320.0,active
CHEMBL125919,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)c1nc2ncccc2o1,50000.0,inactive
CHEMBL127627,O=C(CCCCCCc1nnc(-c2ccc(-c3ccccc3)cc2)o1)c1ncco1,250.0,active
CHEMBL127964,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)c1nccs1,50000.0,inactive
CHEMBL126947,O=C(CCCCCC(=O)c1ncco1)Nc1ccc(Cl)cc1,1500.0,intermediate
CHEMBL272294,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,2000.0,intermediate
CHEMBL338141,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)C1=NCCO1,1800.0,intermediate
CHEMBL338816,O=C(NCCCCCC(=O)c1ncco1)c1cc2ccccc2[nH]1,340.0,active
CHEMBL126289,O=C(CCCCCC(=O)c1ncco1)Nc1cccc(-c2ccccc2)c1,310.0,active
CHEMBL126874,O=C(CCCCCCC(=O)c1ncco1)NNC(=O)c1ccc(-c2ccccc2)cc1,1830.0,intermediate
CHEMBL126355,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)c1ncco1,1100.0,intermediate
CHEMBL125416,O=C(CCCCCCC(=O)c1ncco1)Nc1cccc(-c2ccccc2)c1,60.0,active
CHEMBL126675,O=C(CCCCCC(=O)c1ncco1)NNc1ccc(Cl)cc1,10000.0,inactive
CHEMBL340725,O=C(NCCCCCCC(=O)c1ncco1)c1cc2ccccc2[nH]1,90.0,active
CHEMBL129641,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)c1ncc[nH]1,50000.0,inactive
CHEMBL126815,Cn1cncc1C(=O)CCCCCCOc1ccc(-c2ccccc2)cc1,50000.0,inactive
CHEMBL113303,CNC(=O)C(=O)CCCCCCOc1ccc(-c2ccccc2)cc1,110.0,active
CHEMBL127401,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)c1ccccn1,50000.0,inactive
CHEMBL126478,OC(CCCCCCOc1cccc(-c2ccccc2)c1)c1ncco1,50000.0,inactive
CHEMBL126777,O=C(CCCCCCC(=O)c1ncco1)Nc1ccc(Oc2ccccc2)cc1,580.0,active
CHEMBL129419,O=C(c1ncco1)[C@@H]1C[C@H]1CCCCOc1ccc(Oc2ccccc2)cc1,50000.0,inactive
CHEMBL314643,CC(/C=C/C(=O)NO)=C\c1ccc(NS(=O)(=O)c2ccccc2)cc1,172.0,active
CHEMBL84288,O=C(CCCCc1ccc(Cl)cc1)NO,2580.0,intermediate
CHEMBL312098,O=C(/C=C/C=C/c1ccc(Cl)cc1)NO,252.0,active
CHEMBL82931,COc1ccc(S(=O)(=O)Nc2ccc(/C=C(C)/C=C/C(=O)NO)cc2)cc1,74.0,active
CHEMBL316183,CC(/C=C/C(=O)NO)=C\c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,49.0,active
CHEMBL83750,CN(C)c1ccc(/C=C/C=C/C(=O)NO)cc1,1700.0,intermediate
CHEMBL84395,O=C(/C=C/C=C/c1ccccc1)NO,279.0,active
CHEMBL81522,CC(/C=C/C(=O)NO)=C\c1ccc(Cl)cc1,302.0,active
CHEMBL82989,CC(/C=C/C(=O)NO)=C\c1ccc(N(C)C)cc1,788.0,active
CHEMBL312400,CC(CCC(=O)NO)Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,1170.0,intermediate
CHEMBL312253,CC(/C=C/C(=O)O)=C\c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,100000.0,inactive
CHEMBL82382,COc1ccc(S(=O)(=O)Nc2ccc(/C=C/C=C/C(=O)NO)cc2)cc1,10400.0,inactive
CHEMBL138293,CC(=O)N(O)CCCCCC(=O)Nc1ccccc1,100000.0,inactive
CHEMBL140900,O=C(/C=C/c1ccc(CNCCCn2c3ccccc3c3ccccc32)cc1)NO,79.0,active
CHEMBL167455,O=C(CCCCCNC(=O)c1ccc(O)cc1)NO,149.0,active
CHEMBL141087,O=C(/C=C/c1ccc(CNCCc2c[nH]c3ccc(OCc4ccccc4)cc23)cc1)NO,30.0,active
CHEMBL141502,COc1ccc2[nH]cc(CCNCc3ccc(/C=C/C(=O)NO)cc3)c2c1,14.0,active
CHEMBL140530,O=C(/C=C/c1ccc(CNCc2c[nH]c3ccccc23)cc1)NO,59.0,active
CHEMBL336935,O=CN(O)CCCCCC(C(=O)Nc1ccc2ncccc2c1)C(=O)Nc1ccc2ncccc2c1,750.0,active
CHEMBL140088,CC(Cc1c[nH]c2ccccc12)NCc1ccc(/C=C/C(=O)NO)cc1,24.0,active
CHEMBL162423,O=C(O)CCCCCCC(=O)c1ccccc1,270.0,active
CHEMBL140525,O=CN(O)CCCCCC(C(=O)Nc1cnc2ccccc2c1)C(=O)Nc1cnc2ccccc2c1,970.0,active
CHEMBL140899,O=C(/C=C/c1ccc(CNCCOc2ccccc2)cc1)NO,69.0,active
CHEMBL143047,CN(C)c1ccc(C(=O)NCCCCCCCC(=O)NO)cc1,145.0,active
CHEMBL163039,CONC(=O)CCCCCNC(=O)c1ccccc1,10000.0,inactive
CHEMBL141909,O=CN(O)CCCCCCCC(=O)Nc1ccc2ccccc2c1,4000.0,intermediate
CHEMBL141885,O=CN(O)CCCCCNC(=O)CCc1ccccc1,100000.0,inactive
CHEMBL140013,O=C(/C=C/c1ccc(CNCCc2c[nH]c3ccc(F)cc23)cc1)NO,14.0,active
CHEMBL139663,O=C(/C=C/c1ccc(CNCCc2cnc3ccccc3c2)cc1)NO,67.0,active
CHEMBL335812,O=C(/C=C/c1ccc(CNCc2cc3ccccc3[nH]2)cc1)NO,51.0,active
CHEMBL143329,O=C(/C=C/c1ccc(CN(CCOC(=O)NCc2ccoc2)CCc2c[nH]c3ccccc23)cc1)NO,370.0,active
CHEMBL142305,CN(C)c1ccc(C(=O)NCCCCC(=O)NO)cc1,10000.0,inactive
CHEMBL165162,O=C(CCCCCCC(=O)Nc1ccncc1)NO,306.0,active
CHEMBL343557,Cn1cc(CCNCc2ccc(/C=C/C(=O)NO)cc2)c2ccccc21,23.0,active
CHEMBL344227,O=C(/C=C/c1ccc(CNCCc2c[nH]c3ccccc23)cc1)NO,63.0,active
CHEMBL142992,CC(C)N(CCc1c[nH]c2ccccc12)Cc1ccc(/C=C/C(=O)NO)cc1,23.0,active
CHEMBL349646,CN(CCCCCC(=O)NO)C(=O)c1ccc(N(C)C)cc1,443.0,active
CHEMBL353581,O=C(CCCCCCC(=O)Nc1cccnc1)NO,200.0,active
CHEMBL137875,O=CN(O)CCCCCCCC(=O)Nc1cccc2ccccc12,50000.0,inactive
CHEMBL141236,O=C(/C=C/c1ccc(CNCCc2cn(CC3CC3)c3ccccc23)cc1)NO,84.0,active
CHEMBL142120,O=C(/C=C/c1ccc(CNCCc2cc3ccccc3[nH]2)cc1)NO,46.0,active
CHEMBL348256,O=C(/C=C/c1ccc(CN(CCO)CCc2cnc3ccccc3c2)cc1)NO,24.0,active
CHEMBL143497,O=C(/C=C/c1ccc(CN(CCCc2ccccc2)Cc2ccccn2)cc1)NO,278.0,active
CHEMBL2000089,O=C1N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CCCCCC(=O)[C@@H]2CO2)C(=O)N[C@H]1Cc1ccccc1,5.0,active
CHEMBL143179,O=C(/C=C/c1ccc(NCCCc2c[nH]c3ccccc23)cc1)NO,262.0,active
CHEMBL143327,O=C(CCCCCNC(=O)c1ccc(-c2ccccc2)cc1)NO,265.0,active
CHEMBL164872,O=C(CCCCCCC(=O)Nc1ccccn1)NO,248.0,active
CHEMBL337584,O=CN(O)CCCCCNC(=O)c1ccccc1,100000.0,inactive
CHEMBL143734,O=C(CCCCCNC(=O)c1ccc(Cl)cc1)NO,369.0,active
CHEMBL143283,O=C(/C=C/c1ccc(CNCCCCc2c[nH]c3ccccc23)cc1)NO,37.0,active
CHEMBL343068,O=C(/C=C/c1ccc(CNCCc2ccc3c(c2)OCO3)cc1)NO,30.0,active
CHEMBL149606,O=C(CCCCCCN1C(=O)c2ccccc2C1=O)NO,357.0,active
CHEMBL421934,O=C(/C=C/c1ccc(CN(CCc2c[nH]c3ccccc23)Cc2ccccc2)cc1)NO,85.0,active
CHEMBL143255,O=C(/C=C/c1ccc(CN(CCc2c[nH]c3ccccc23)C2CCCCC2)cc1)NO,20.0,active
CHEMBL162344,O=C(CCCCCNC(=O)c1ccc(OCc2ccccc2)cc1)NO,220.0,active
CHEMBL341601,O=C(/C=C/c1ccc(CNCCn2c3ccccc3c3ccccc32)cc1)NO,66.0,active
CHEMBL349015,COc1ccc(NC(=O)CCCCCCC(=O)NO)cc1,279.0,active
CHEMBL164088,NNC(=O)CCCCCNC(=O)c1ccccc1,10000.0,inactive
CHEMBL343717,O=CN(O)CCCCCNC(=O)c1ccc2ccccc2c1,4400.0,intermediate
CHEMBL336674,O=C(/C=C/c1ccc(CN2CCc3c([nH]c4ccccc34)C2)cc1)NO,118.0,active
CHEMBL142931,Cc1nc2ccccc2n1CCNCc1ccc(/C=C/C(=O)NO)cc1,38.0,active
CHEMBL146202,O=C(CCCCCN1C(=O)c2ccccc2C1=O)NO,515.0,active
CHEMBL357268,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2ccccc2)cc1,10000.0,inactive
CHEMBL140014,O=C(/C=C/c1ccc(CNCCc2coc3ccccc23)cc1)NO,16.0,active
CHEMBL358059,O=C(/C=C/c1ccc(CN[C@@H](CO)Cc2c[nH]c3ccccc23)cc1)NO,40.0,active
CHEMBL343823,O=C(/C=C/c1ccc(CN[C@H](CO)Cc2c[nH]c3ccccc23)cc1)NO,27.0,active
CHEMBL140505,COc1ccccc1NCCNCc1ccc(/C=C/C(=O)NO)cc1,111.0,active
CHEMBL341826,O=C(/C=C/c1ccc(CN(CCCc2ccccc2)Cc2cccnc2)cc1)NO,164.0,active
CHEMBL139836,O=C(/C=C/c1ccc(CNCCCc2c[nH]c3ccccc23)cc1)NO,53.0,active
CHEMBL140566,CC(NCCc1c[nH]c2ccccc12)c1ccc(/C=C/C(=O)NO)cc1,23.0,active
CHEMBL140811,O=C(/C=C/c1ccc(CN2CCC(c3c[nH]c4ccccc34)CC2)cc1)NO,53.0,active
CHEMBL357231,O=C(/C=C/c1ccc(CN(CCc2c[nH]c3ccccc23)C2CCOCC2)cc1)NO,10.0,active
CHEMBL343091,O=C(/C=C/c1ccc(CN(CCc2c[nH]c3ccccc23)C(CO)CO)cc1)NO,52.0,active
CHEMBL140000,CN(C)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1,46.0,active
CHEMBL139999,O=C(CCCCCNC(=O)c1ccc([N+](=O)[O-])cc1)NO,1556.0,intermediate
CHEMBL112211,CNC(=O)C(=O)CCCCCCC(=O)Nc1ccccc1,340.0,active
CHEMBL139192,O=CN(O)CCCCCCCC(=O)Nc1ccccc1,2800.0,intermediate
CHEMBL426239,O=C(CCCCCNC(=O)NO)Nc1ccccc1,80000.0,inactive
CHEMBL179202,O=C(CCCCCCS(=O)(=O)NO)Nc1ccccc1,100000.0,inactive
CHEMBL178542,CS(=O)(=O)NCCCCCC(=O)Nc1ccccc1,7500000.0,inactive
CHEMBL426420,CS(=O)(=O)CCCCCCC(=O)Nc1ccccc1,230000.0,inactive
CHEMBL362408,NCC(=O)NCCCCCC(=O)Nc1ccccc1,100000.0,inactive
CHEMBL178726,O=C(CO)NCCCCCC(=O)Nc1ccccc1,100000.0,inactive
CHEMBL178727,O=C(CS)NCCCCCC(=O)Nc1ccccc1,390.0,active
CHEMBL178150,CC(=O)SCC(=O)NCCCCCC(=O)Nc1ccccc1,22000.0,inactive
CHEMBL178151,C#CCNCCCCCC(=O)Nc1ccccc1,100000.0,inactive
CHEMBL178088,C#CCN(CC#C)CCCCCC(=O)Nc1ccccc1,100000.0,inactive
CHEMBL178779,O=C(CCCCCCS)Nc1nc2ccccc2s1,340.0,active
CHEMBL180406,O=C(CS)NCCCCCCC(=O)Nc1ccccc1,3000.0,intermediate
CHEMBL183748,O=C(CS)NCCCCC(=O)Nc1ccccc1,11000.0,inactive
CHEMBL369343,O=C(CCS)NCCCCCC(=O)Nc1ccccc1,24000.0,inactive
CHEMBL191227,O=C(NO)c1ccc(NC(=O)c2ccccc2)cc1,210.0,active
CHEMBL189912,O=C(CCc1ccccc1)Nc1ccc(C(=O)NO)cc1,110.0,active
CHEMBL190014,O=C(CCCCc1ccccc1)Nc1ccc(C(=O)NO)cc1,250.0,active
CHEMBL190359,CN(C(=O)CCCc1ccccc1)c1ccc(C(=O)NO)cc1,520.0,active
CHEMBL190727,CC(C)(C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,98.0,active
CHEMBL189137,CC(C)(CCc1ccccc1)C(=O)Nc1ccc(C(=O)NO)cc1,25.0,active
CHEMBL188270,CC[C@H](C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,34.0,active
CHEMBL189497,CC[C@@H](C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,68.0,active
CHEMBL191482,CC(C)[C@H](C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,16.0,active
CHEMBL191483,CC(C)[C@@H](C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,84.0,active
CHEMBL189929,CCC(C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,54.0,active
CHEMBL191091,CC(C)C(C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,30.0,active
CHEMBL193979,O=C(NCCS)C(=O)Nc1ccccc1,2800.0,intermediate
CHEMBL383587,O=C(CC(=O)Nc1ccccc1)NCCS,70000.0,inactive
CHEMBL193959,O=C(CCC(=O)Nc1ccccc1)NCCS,12500.0,inactive
CHEMBL195513,O=C(CCCC(=O)Nc1ccccc1)NCCS,3100.0,intermediate
CHEMBL195701,O=C(CCCCC(=O)Nc1ccccc1)NCCS,1500.0,intermediate
CHEMBL195581,O=C(CCCCCC(=O)Nc1ccccc1)NCCS,2500.0,intermediate
CHEMBL195261,O=C(CCCCCCC(=O)Nc1ccccc1)NCCS,2350.0,intermediate
CHEMBL193961,O=C(CCCCCCCC(=O)Nc1ccccc1)NCCS,10200.0,inactive
CHEMBL193962,O=C(CS)NCCC(=O)Nc1cnc2ccccc2c1,39500.0,inactive
CHEMBL194777,O=C(CS)NCCCC(=O)Nc1cnc2ccccc2c1,660.0,active
CHEMBL194779,O=C(CS)NCCCCC(=O)Nc1cnc2ccccc2c1,2800.0,intermediate
CHEMBL178202,O=C(CS)NCCCCCC(=O)Nc1cnc2ccccc2c1,1100.0,intermediate
CHEMBL2068713,O=C(CCCCCC[N-]CC[S-])Nc1ccccc1.[Zn+2],100000.0,inactive
CHEMBL194361,O=C(CCCCC(=O)NCCCCNCc1ccccc1-c1ccccc1)NO,83660.0,inactive
CHEMBL195940,Cc1ccc(CNCCCCNC(=O)CCCCC(=O)NO)cc1,55830.0,inactive
CHEMBL536500,Br.O=C(CCCCC(=O)NCCCNCCCNCCCNCCCNCC1CCCCCC1)NO,58970.0,inactive
CHEMBL198575,O=C(CCCCC(=O)NCCCCN(Cc1ccccc1-c1ccccc1)Cc1ccccc1-c1ccccc1)NO,96260.0,inactive
CHEMBL558588,Br.CC(C)(C)c1ccc(CNCCCCNCCCNC(=O)CCCCC(=O)NO)cc1,25140.0,inactive
CHEMBL197431,CN(C)c1ccc(CNCCCCNC(=O)CCCCCCC(=O)NO)cc1.O=C(O)C(F)(F)F,66110.0,inactive
CHEMBL541894,Br.CC(C)(C)c1ccc(CNCCCCNCCCNC(=O)CCCCC(=O)O)cc1,98520.0,inactive
CHEMBL540877,Br.CN(C)c1ccc(CN(CCCNCCCCN)C(=O)CCCCC(=O)NO)cc1,40010.0,inactive
CHEMBL1162919,Br.CC(C)(C)c1ccc(CNCCCCNCCCNC(=O)CCCCCCC(=O)NO)cc1,50640.0,inactive
CHEMBL199276,CN(C)c1ccc(CNCCCCNC(=O)CCCCC(=O)NO)cc1.O=C(O)C(F)(F)F,89680.0,inactive
CHEMBL372863,Cc1ccc(CNCCCCNC(=O)CCCCCCC(=O)NO)cc1.O=C(O)C(F)(F)F,46800.0,inactive
CHEMBL199188,CN(C)c1ccc(CN(CCCCN)C(=O)CCCCCCC(=O)NO)cc1.O=C(O)C(F)(F)F,84400.0,inactive
CHEMBL537415,Br.O=C(CCCCCCC(=O)NCCCNCCCCNCCC(c1ccccc1)c1ccccc1)NO,26150.0,inactive
CHEMBL537640,Br.O=C(CCCCC(=O)NCCCNCCCCNCCC(c1ccccc1)c1ccccc1)NO,80250.0,inactive
CHEMBL420311,NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21,100000.0,inactive
CHEMBL115600,Cc1ccc2[nH]c3c(c2c1)CCCC3C(N)=O,100000.0,inactive
CHEMBL112265,NC(=O)C1CCCc2c1[nH]c1ccccc21,100000.0,inactive
CHEMBL446446,NC(=O)C1CCCCc2c1[nH]c1ccc(Cl)cc21,100000.0,inactive
CHEMBL203028,O=C(CCCCCSc1ccccc1)NO,9400.0,intermediate
CHEMBL383285,CN(C)c1ccc(Sc2cccc(/C=C/C(=O)NO)c2)cc1,8600.0,intermediate
CHEMBL201075,COc1ccc([S+]([O-])C/C=C/C=C/C(=O)NO)cc1,5400.0,intermediate
CHEMBL203036,O=C(/C=C/C=C/C[S+]([O-])c1ccc(Cl)cc1)NO,1200.0,intermediate
CHEMBL380339,CC(/C=C/C(=O)NO)=C\C(C)Sc1ccc(N(C)C)cc1,5300.0,intermediate
